nummer,namn,naringsnamn,gruppering,mangd,enhet
6813,"Havredryck fett 3,0% berikad",Betakaroten/β-Karoten,Vegetabiliska produkter och mjölkersättning,0.0,µg
6813,"Havredryck fett 3,0% berikad",Avfall (skal etc.),Vegetabiliska produkter och mjölkersättning,0.0,%
6813,"Havredryck fett 3,0% berikad",Aska,Vegetabiliska produkter och mjölkersättning,0.7,g
6813,"Havredryck fett 3,0% berikad",Alkohol,Vegetabiliska produkter och mjölkersättning,0.0,g
6814,Glass havreglass smaksatt,"Zink, Zn",Glass,0.2,mg
6814,Glass havreglass smaksatt,Vitamin E,Glass,0.0,mg
6814,Glass havreglass smaksatt,Vitamin D inkl 25-OH-D3,Glass,0.0,µg
6814,Glass havreglass smaksatt,Vitamin D,Glass,0.0,µg
6814,Glass havreglass smaksatt,Vitamin C,Glass,0.0,mg
6814,Glass havreglass smaksatt,Vitamin B6,Glass,0.0,mg
6814,Glass havreglass smaksatt,Vitamin B12,Glass,0.0,µg
6814,Glass havreglass smaksatt,Vitamin A,Glass,0.0,RE/µg
6814,Glass havreglass smaksatt,Vatten,Glass,55.2,g
6814,Glass havreglass smaksatt,Tiamin,Glass,0.0,mg
6814,Glass havreglass smaksatt,Tillsatt socker,Glass,23.0,g
6814,Glass havreglass smaksatt,Fritt socker,Glass,23.0,g
6814,Glass havreglass smaksatt,"Selen, Se",Glass,0.0,µg
6814,Glass havreglass smaksatt,Sackaros,Glass,12.6,g
6814,Glass havreglass smaksatt,Riboflavin,Glass,0.0,mg
6814,Glass havreglass smaksatt,Retinol,Glass,0.0,µg
6814,Glass havreglass smaksatt,Protein,Glass,1.0,g
6814,Glass havreglass smaksatt,Summa fleromättade fettsyror,Glass,1.4,g
6814,Glass havreglass smaksatt,"Fosfor, P",Glass,30.0,mg
6814,Glass havreglass smaksatt,Niacinekvivalenter,Glass,0.17,NE/mg
6814,Glass havreglass smaksatt,Niacin,Glass,0.0,mg
6814,Glass havreglass smaksatt,"Salt, NaCl",Glass,0.3,g
6814,Glass havreglass smaksatt,"Natrium, Na",Glass,109.0,mg
6814,Glass havreglass smaksatt,Monosackarider,Glass,6.9,g
6814,Glass havreglass smaksatt,"Sockerarter, totalt",Glass,22.9,g
6814,Glass havreglass smaksatt,Summa enkelomättade fettsyror,Glass,3.6,g
6814,Glass havreglass smaksatt,"Magnesium, Mg",Glass,25.0,mg
6814,Glass havreglass smaksatt,Summa mättade fettsyror,Glass,5.5,g
6814,Glass havreglass smaksatt,"Kolhydrater, tillgängliga",Glass,31.2,g
6814,Glass havreglass smaksatt,Kolesterol,Glass,0.0,mg
6814,Glass havreglass smaksatt,"Kalium, K",Glass,66.0,mg
6814,Glass havreglass smaksatt,"Jod, I",Glass,0.0,µg
6814,Glass havreglass smaksatt,Fullkorn totalt,Glass,0.0,g
6814,Glass havreglass smaksatt,"Folat, totalt",Glass,3.7,µg
6814,Glass havreglass smaksatt,Fibrer,Glass,1.1,g
6814,Glass havreglass smaksatt,"Fett, totalt",Glass,11.0,g
6814,Glass havreglass smaksatt,"Järn, Fe",Glass,1.2,mg
6814,Glass havreglass smaksatt,Energi (kJ),Glass,963.0,kJ
6814,Glass havreglass smaksatt,Energi (kcal),Glass,230.0,kcal
6814,Glass havreglass smaksatt,Disackarider,Glass,16.0,g
6814,Glass havreglass smaksatt,"Kalcium, Ca",Glass,6.0,mg
6814,Glass havreglass smaksatt,Fettsyra 4:0-10:0,Glass,0.5,g
6814,Glass havreglass smaksatt,DHA (C22:6),Glass,0.0,g
6814,Glass havreglass smaksatt,DPA (C22:5),Glass,0.0,g
6814,Glass havreglass smaksatt,EPA (C20:5),Glass,0.0,g
6814,Glass havreglass smaksatt,Arakidonsyra C20:4,Glass,0.0,g
6814,Glass havreglass smaksatt,Arakidinsyra C20:0,Glass,0.0,g
6814,Glass havreglass smaksatt,Linolensyra C18:3,Glass,0.4,g
6814,Glass havreglass smaksatt,Linolsyra C18:2,Glass,1.0,g
6814,Glass havreglass smaksatt,Oljesyra C18:1,Glass,3.5,g
6814,Glass havreglass smaksatt,Stearinsyra C18:0,Glass,1.6,g
6814,Glass havreglass smaksatt,Palmitoljesyra C16:1,Glass,0.0,g
6814,Glass havreglass smaksatt,Palmitinsyra C16:0,Glass,0.8,g
6814,Glass havreglass smaksatt,Myristinsyra C14:0,Glass,0.7,g
6814,Glass havreglass smaksatt,Laurinsyra C12:0,Glass,1.8,g
6814,Glass havreglass smaksatt,Betakaroten/β-Karoten,Glass,0.0,µg
6814,Glass havreglass smaksatt,Avfall (skal etc.),Glass,0.0,%
6814,Glass havreglass smaksatt,Aska,Glass,0.6,g
6814,Glass havreglass smaksatt,Alkohol,Glass,0.0,g
6815,Havrebaserat bredbart pålägg smaksatt,"Zink, Zn",Vegetabiliska produkter och mjölkersättning,0.2,mg
6815,Havrebaserat bredbart pålägg smaksatt,Vitamin E,Vegetabiliska produkter och mjölkersättning,0.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,Vitamin D inkl 25-OH-D3,Vegetabiliska produkter och mjölkersättning,0.0,µg
6815,Havrebaserat bredbart pålägg smaksatt,Vitamin D,Vegetabiliska produkter och mjölkersättning,0.0,µg
6815,Havrebaserat bredbart pålägg smaksatt,Vitamin C,Vegetabiliska produkter och mjölkersättning,0.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,Vitamin B6,Vegetabiliska produkter och mjölkersättning,0.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,Vitamin B12,Vegetabiliska produkter och mjölkersättning,0.0,µg
6815,Havrebaserat bredbart pålägg smaksatt,Vitamin A,Vegetabiliska produkter och mjölkersättning,0.0,RE/µg
6815,Havrebaserat bredbart pålägg smaksatt,Vatten,Vegetabiliska produkter och mjölkersättning,66.4,g
6815,Havrebaserat bredbart pålägg smaksatt,Tiamin,Vegetabiliska produkter och mjölkersättning,0.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,Tillsatt socker,Vegetabiliska produkter och mjölkersättning,0.0,g
6815,Havrebaserat bredbart pålägg smaksatt,Fritt socker,Vegetabiliska produkter och mjölkersättning,0.0,g
6815,Havrebaserat bredbart pålägg smaksatt,"Selen, Se",Vegetabiliska produkter och mjölkersättning,0.0,µg
6815,Havrebaserat bredbart pålägg smaksatt,Sackaros,Vegetabiliska produkter och mjölkersättning,0.3,g
6815,Havrebaserat bredbart pålägg smaksatt,Riboflavin,Vegetabiliska produkter och mjölkersättning,0.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,Retinol,Vegetabiliska produkter och mjölkersättning,0.0,µg
6815,Havrebaserat bredbart pålägg smaksatt,Protein,Vegetabiliska produkter och mjölkersättning,2.8,g
6815,Havrebaserat bredbart pålägg smaksatt,Summa fleromättade fettsyror,Vegetabiliska produkter och mjölkersättning,3.0,g
6815,Havrebaserat bredbart pålägg smaksatt,"Fosfor, P",Vegetabiliska produkter och mjölkersättning,36.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,Niacinekvivalenter,Vegetabiliska produkter och mjölkersättning,0.45,NE/mg
6815,Havrebaserat bredbart pålägg smaksatt,Niacin,Vegetabiliska produkter och mjölkersättning,0.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,"Salt, NaCl",Vegetabiliska produkter och mjölkersättning,1.2,g
6815,Havrebaserat bredbart pålägg smaksatt,"Natrium, Na",Vegetabiliska produkter och mjölkersättning,505.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,Monosackarider,Vegetabiliska produkter och mjölkersättning,0.3,g
6815,Havrebaserat bredbart pålägg smaksatt,"Sockerarter, totalt",Vegetabiliska produkter och mjölkersättning,2.9,g
6815,Havrebaserat bredbart pålägg smaksatt,Summa enkelomättade fettsyror,Vegetabiliska produkter och mjölkersättning,7.0,g
6815,Havrebaserat bredbart pålägg smaksatt,"Magnesium, Mg",Vegetabiliska produkter och mjölkersättning,3.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,Summa mättade fettsyror,Vegetabiliska produkter och mjölkersättning,6.5,g
6815,Havrebaserat bredbart pålägg smaksatt,"Kolhydrater, tillgängliga",Vegetabiliska produkter och mjölkersättning,11.0,g
6815,Havrebaserat bredbart pålägg smaksatt,Kolesterol,Vegetabiliska produkter och mjölkersättning,0.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,"Kalium, K",Vegetabiliska produkter och mjölkersättning,57.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,"Jod, I",Vegetabiliska produkter och mjölkersättning,0.0,µg
6815,Havrebaserat bredbart pålägg smaksatt,Fullkorn totalt,Vegetabiliska produkter och mjölkersättning,0.0,g
6815,Havrebaserat bredbart pålägg smaksatt,"Folat, totalt",Vegetabiliska produkter och mjölkersättning,3.1,µg
6815,Havrebaserat bredbart pålägg smaksatt,Fibrer,Vegetabiliska produkter och mjölkersättning,0.9,g
6815,Havrebaserat bredbart pålägg smaksatt,"Fett, totalt",Vegetabiliska produkter och mjölkersättning,17.4,g
6815,Havrebaserat bredbart pålägg smaksatt,"Järn, Fe",Vegetabiliska produkter och mjölkersättning,0.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,Energi (kJ),Vegetabiliska produkter och mjölkersättning,882.0,kJ
6815,Havrebaserat bredbart pålägg smaksatt,Energi (kcal),Vegetabiliska produkter och mjölkersättning,211.0,kcal
6815,Havrebaserat bredbart pålägg smaksatt,Disackarider,Vegetabiliska produkter och mjölkersättning,2.6,g
6815,Havrebaserat bredbart pålägg smaksatt,"Kalcium, Ca",Vegetabiliska produkter och mjölkersättning,105.0,mg
6815,Havrebaserat bredbart pålägg smaksatt,Fettsyra 4:0-10:0,Vegetabiliska produkter och mjölkersättning,0.4,g
6815,Havrebaserat bredbart pålägg smaksatt,DHA (C22:6),Vegetabiliska produkter och mjölkersättning,0.0,g
6815,Havrebaserat bredbart pålägg smaksatt,DPA (C22:5),Vegetabiliska produkter och mjölkersättning,0.0,g
6815,Havrebaserat bredbart pålägg smaksatt,EPA (C20:5),Vegetabiliska produkter och mjölkersättning,0.0,g
6815,Havrebaserat bredbart pålägg smaksatt,Arakidonsyra C20:4,Vegetabiliska produkter och mjölkersättning,0.0,g
6815,Havrebaserat bredbart pålägg smaksatt,Arakidinsyra C20:0,Vegetabiliska produkter och mjölkersättning,0.1,g
6815,Havrebaserat bredbart pålägg smaksatt,Linolensyra C18:3,Vegetabiliska produkter och mjölkersättning,0.9,g
6815,Havrebaserat bredbart pålägg smaksatt,Linolsyra C18:2,Vegetabiliska produkter och mjölkersättning,2.1,g
6815,Havrebaserat bredbart pålägg smaksatt,Oljesyra C18:1,Vegetabiliska produkter och mjölkersättning,6.8,g
6815,Havrebaserat bredbart pålägg smaksatt,Stearinsyra C18:0,Vegetabiliska produkter och mjölkersättning,2.6,g
6815,Havrebaserat bredbart pålägg smaksatt,Palmitoljesyra C16:1,Vegetabiliska produkter och mjölkersättning,0.0,g
6815,Havrebaserat bredbart pålägg smaksatt,Palmitinsyra C16:0,Vegetabiliska produkter och mjölkersättning,1.0,g
6815,Havrebaserat bredbart pålägg smaksatt,Myristinsyra C14:0,Vegetabiliska produkter och mjölkersättning,0.7,g
6815,Havrebaserat bredbart pålägg smaksatt,Laurinsyra C12:0,Vegetabiliska produkter och mjölkersättning,1.6,g
6815,Havrebaserat bredbart pålägg smaksatt,Betakaroten/β-Karoten,Vegetabiliska produkter och mjölkersättning,0.0,µg
6815,Havrebaserat bredbart pålägg smaksatt,Avfall (skal etc.),Vegetabiliska produkter och mjölkersättning,0.0,%
6815,Havrebaserat bredbart pålägg smaksatt,Aska,Vegetabiliska produkter och mjölkersättning,1.6,g
6815,Havrebaserat bredbart pålägg smaksatt,Alkohol,Vegetabiliska produkter och mjölkersättning,0.0,g
6819,Kex bokstavskex fullkorn berikad,"Zink, Zn",Bullar kakor tårtor mm,1.3,mg
6819,Kex bokstavskex fullkorn berikad,Vitamin E,Bullar kakor tårtor mm,5.1,mg
6819,Kex bokstavskex fullkorn berikad,Vitamin D inkl 25-OH-D3,Bullar kakor tårtor mm,0.0,µg
6819,Kex bokstavskex fullkorn berikad,Vitamin D,Bullar kakor tårtor mm,0.0,µg
6819,Kex bokstavskex fullkorn berikad,Vitamin C,Bullar kakor tårtor mm,0.8,mg
6819,Kex bokstavskex fullkorn berikad,Vitamin B6,Bullar kakor tårtor mm,0.1,mg
6819,Kex bokstavskex fullkorn berikad,Vitamin B12,Bullar kakor tårtor mm,0.0,µg
6819,Kex bokstavskex fullkorn berikad,Vitamin A,Bullar kakor tårtor mm,0.0,RE/µg
6819,Kex bokstavskex fullkorn berikad,Vatten,Bullar kakor tårtor mm,3.3,g
6819,Kex bokstavskex fullkorn berikad,Tiamin,Bullar kakor tårtor mm,1.0,mg
6819,Kex bokstavskex fullkorn berikad,Tillsatt socker,Bullar kakor tårtor mm,20.0,g
6819,Kex bokstavskex fullkorn berikad,Fritt socker,Bullar kakor tårtor mm,20.0,g
6819,Kex bokstavskex fullkorn berikad,"Selen, Se",Bullar kakor tårtor mm,2.0,µg
6819,Kex bokstavskex fullkorn berikad,Sackaros,Bullar kakor tårtor mm,18.7,g
6819,Kex bokstavskex fullkorn berikad,Riboflavin,Bullar kakor tårtor mm,0.06,mg
6819,Kex bokstavskex fullkorn berikad,Retinol,Bullar kakor tårtor mm,0.0,µg
6819,Kex bokstavskex fullkorn berikad,Protein,Bullar kakor tårtor mm,7.5,g
6819,Kex bokstavskex fullkorn berikad,Summa fleromättade fettsyror,Bullar kakor tårtor mm,1.4,g
6819,Kex bokstavskex fullkorn berikad,"Fosfor, P",Bullar kakor tårtor mm,170.0,mg
6819,Kex bokstavskex fullkorn berikad,Niacinekvivalenter,Bullar kakor tårtor mm,3.3,NE/mg
6819,Kex bokstavskex fullkorn berikad,Niacin,Bullar kakor tårtor mm,2.01,mg
6819,Kex bokstavskex fullkorn berikad,"Salt, NaCl",Bullar kakor tårtor mm,0.8,g
6819,Kex bokstavskex fullkorn berikad,"Natrium, Na",Bullar kakor tårtor mm,310.0,mg
6819,Kex bokstavskex fullkorn berikad,Monosackarider,Bullar kakor tårtor mm,1.0,g
6819,Kex bokstavskex fullkorn berikad,"Sockerarter, totalt",Bullar kakor tårtor mm,20.1,g
6819,Kex bokstavskex fullkorn berikad,Summa enkelomättade fettsyror,Bullar kakor tårtor mm,8.3,g
6819,Kex bokstavskex fullkorn berikad,"Magnesium, Mg",Bullar kakor tårtor mm,61.0,mg
6819,Kex bokstavskex fullkorn berikad,Summa mättade fettsyror,Bullar kakor tårtor mm,1.0,g
6819,Kex bokstavskex fullkorn berikad,"Kolhydrater, tillgängliga",Bullar kakor tårtor mm,62.3,g
6819,Kex bokstavskex fullkorn berikad,Kolesterol,Bullar kakor tårtor mm,0.0,mg
6819,Kex bokstavskex fullkorn berikad,"Kalium, K",Bullar kakor tårtor mm,240.0,mg
6819,Kex bokstavskex fullkorn berikad,"Jod, I",Bullar kakor tårtor mm,2.0,µg
6819,Kex bokstavskex fullkorn berikad,Fullkorn totalt,Bullar kakor tårtor mm,58.0,g
6819,Kex bokstavskex fullkorn berikad,"Folat, totalt",Bullar kakor tårtor mm,27.3,µg
6819,Kex bokstavskex fullkorn berikad,Fibrer,Bullar kakor tårtor mm,14.2,g
6819,Kex bokstavskex fullkorn berikad,"Fett, totalt",Bullar kakor tårtor mm,11.2,g
6819,Kex bokstavskex fullkorn berikad,"Järn, Fe",Bullar kakor tårtor mm,2.0,mg
6819,Kex bokstavskex fullkorn berikad,Energi (kJ),Bullar kakor tårtor mm,1715.0,kJ
6819,Kex bokstavskex fullkorn berikad,Energi (kcal),Bullar kakor tårtor mm,410.0,kcal
6819,Kex bokstavskex fullkorn berikad,Disackarider,Bullar kakor tårtor mm,19.1,g
6819,Kex bokstavskex fullkorn berikad,"Kalcium, Ca",Bullar kakor tårtor mm,23.0,mg
6819,Kex bokstavskex fullkorn berikad,Fettsyra 4:0-10:0,Bullar kakor tårtor mm,0.0,g
6819,Kex bokstavskex fullkorn berikad,DHA (C22:6),Bullar kakor tårtor mm,0.0,g
6819,Kex bokstavskex fullkorn berikad,DPA (C22:5),Bullar kakor tårtor mm,0.0,g
6819,Kex bokstavskex fullkorn berikad,EPA (C20:5),Bullar kakor tårtor mm,0.0,g
6819,Kex bokstavskex fullkorn berikad,Arakidonsyra C20:4,Bullar kakor tårtor mm,0.0,g
6819,Kex bokstavskex fullkorn berikad,Arakidinsyra C20:0,Bullar kakor tårtor mm,0.0,g
6819,Kex bokstavskex fullkorn berikad,Linolensyra C18:3,Bullar kakor tårtor mm,0.0,g
6819,Kex bokstavskex fullkorn berikad,Linolsyra C18:2,Bullar kakor tårtor mm,1.4,g
6819,Kex bokstavskex fullkorn berikad,Oljesyra C18:1,Bullar kakor tårtor mm,8.2,g
6819,Kex bokstavskex fullkorn berikad,Stearinsyra C18:0,Bullar kakor tårtor mm,0.3,g
6819,Kex bokstavskex fullkorn berikad,Palmitoljesyra C16:1,Bullar kakor tårtor mm,0.0,g
6819,Kex bokstavskex fullkorn berikad,Palmitinsyra C16:0,Bullar kakor tårtor mm,0.6,g
6819,Kex bokstavskex fullkorn berikad,Myristinsyra C14:0,Bullar kakor tårtor mm,0.0,g
6819,Kex bokstavskex fullkorn berikad,Laurinsyra C12:0,Bullar kakor tårtor mm,0.0,g
6819,Kex bokstavskex fullkorn berikad,Betakaroten/β-Karoten,Bullar kakor tårtor mm,0.0,µg
6819,Kex bokstavskex fullkorn berikad,Avfall (skal etc.),Bullar kakor tårtor mm,0.0,%
6819,Kex bokstavskex fullkorn berikad,Aska,Bullar kakor tårtor mm,1.5,g
6819,Kex bokstavskex fullkorn berikad,Alkohol,Bullar kakor tårtor mm,0.0,g
6829,Vitlökssås fetthalt ≥ 40%,"Zink, Zn",Sås dressing majonnäs ,0.4,mg
6829,Vitlökssås fetthalt ≥ 40%,Vitamin E,Sås dressing majonnäs ,14.3,mg
6829,Vitlökssås fetthalt ≥ 40%,Vitamin D,Sås dressing majonnäs ,0.29,µg
6829,Vitlökssås fetthalt ≥ 40%,Vitamin C,Sås dressing majonnäs ,0.0,mg
6829,Vitlökssås fetthalt ≥ 40%,Vitamin B6,Sås dressing majonnäs ,0.04,mg
6829,Vitlökssås fetthalt ≥ 40%,Vitamin B12,Sås dressing majonnäs ,0.29,µg
6829,Vitlökssås fetthalt ≥ 40%,Vitamin A,Sås dressing majonnäs ,17.4,RE/µg
6829,Vitlökssås fetthalt ≥ 40%,Vatten,Sås dressing majonnäs ,37.0,g
6829,Vitlökssås fetthalt ≥ 40%,Tiamin,Sås dressing majonnäs ,0.03,mg
6829,Vitlökssås fetthalt ≥ 40%,Tillsatt socker,Sås dressing majonnäs ,1.0,g
6829,Vitlökssås fetthalt ≥ 40%,Fritt socker,Sås dressing majonnäs ,1.0,g
6829,Vitlökssås fetthalt ≥ 40%,"Selen, Se",Sås dressing majonnäs ,0.3,µg
6829,Vitlökssås fetthalt ≥ 40%,Sackaros,Sås dressing majonnäs ,1.1,g
6829,Vitlökssås fetthalt ≥ 40%,Riboflavin,Sås dressing majonnäs ,0.07,mg
6829,Vitlökssås fetthalt ≥ 40%,Retinol,Sås dressing majonnäs ,16.0,µg
6829,Vitlökssås fetthalt ≥ 40%,Protein,Sås dressing majonnäs ,1.8,g
6829,Vitlökssås fetthalt ≥ 40%,Summa fleromättade fettsyror,Sås dressing majonnäs ,15.0,g
6829,Vitlökssås fetthalt ≥ 40%,"Fosfor, P",Sås dressing majonnäs ,46.0,mg
6829,Vitlökssås fetthalt ≥ 40%,Niacinekvivalenter,Sås dressing majonnäs ,0.43,NE/mg
6829,Vitlökssås fetthalt ≥ 40%,Niacin,Sås dressing majonnäs ,0.04,mg
6829,Vitlökssås fetthalt ≥ 40%,"Salt, NaCl",Sås dressing majonnäs ,1.1,g
6829,Vitlökssås fetthalt ≥ 40%,"Natrium, Na",Sås dressing majonnäs ,440.0,mg
6829,Vitlökssås fetthalt ≥ 40%,Monosackarider,Sås dressing majonnäs ,0.0,g
6829,Vitlökssås fetthalt ≥ 40%,"Sockerarter, totalt",Sås dressing majonnäs ,2.1,g
6829,Vitlökssås fetthalt ≥ 40%,Summa enkelomättade fettsyror,Sås dressing majonnäs ,32.5,g
6829,Vitlökssås fetthalt ≥ 40%,"Magnesium, Mg",Sås dressing majonnäs ,5.0,mg
6829,Vitlökssås fetthalt ≥ 40%,Summa mättade fettsyror,Sås dressing majonnäs ,4.0,g
6829,Vitlökssås fetthalt ≥ 40%,"Kolhydrater, tillgängliga",Sås dressing majonnäs ,5.7,g
6829,Vitlökssås fetthalt ≥ 40%,Kolesterol,Sås dressing majonnäs ,31.4,mg
6829,Vitlökssås fetthalt ≥ 40%,"Kalium, K",Sås dressing majonnäs ,70.0,mg
6829,Vitlökssås fetthalt ≥ 40%,Fullkorn totalt,Sås dressing majonnäs ,0.0,g
6829,Vitlökssås fetthalt ≥ 40%,"Folat, totalt",Sås dressing majonnäs ,4.6,µg
6829,Vitlökssås fetthalt ≥ 40%,Fibrer,Sås dressing majonnäs ,0.1,g
6829,Vitlökssås fetthalt ≥ 40%,"Fett, totalt",Sås dressing majonnäs ,54.1,g
6829,Vitlökssås fetthalt ≥ 40%,"Järn, Fe",Sås dressing majonnäs ,0.4,mg
6829,Vitlökssås fetthalt ≥ 40%,Energi (kJ),Sås dressing majonnäs ,2129.0,kJ
6829,Vitlökssås fetthalt ≥ 40%,Energi (kcal),Sås dressing majonnäs ,509.0,kcal
6829,Vitlökssås fetthalt ≥ 40%,Disackarider,Sås dressing majonnäs ,2.1,g
6829,Vitlökssås fetthalt ≥ 40%,"Kalcium, Ca",Sås dressing majonnäs ,34.0,mg
6829,Vitlökssås fetthalt ≥ 40%,Fettsyra 4:0-10:0,Sås dressing majonnäs ,0.0,g
6829,Vitlökssås fetthalt ≥ 40%,DHA (C22:6),Sås dressing majonnäs ,0.0,g
